Options:
Model:                           Discrete: Independent
Tree File Name:                  /Users/lucaseckert/Desktop/THESIS/AG ANALYSIS/finalBayes/Correlations/AG-CARE/AgCare1/agCareTree.nex
Data File Name:                  /Users/lucaseckert/Desktop/THESIS/AG ANALYSIS/finalBayes/Correlations/AG-CARE/AgCare1/agCareData.txt
Log File Name:                   /Users/lucaseckert/Desktop/THESIS/AG ANALYSIS/finalBayes/Correlations/AG-CARE/AgCare1/agCareData.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            889998011
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   /Users/lucaseckert/Desktop/THESIS/AG ANALYSIS/finalBayes/Correlations/AG-CARE/AgCare1/agCareData.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	Root	2	Erpetoichthys_calabaricus Mugil_liza 
Scale Tree:                      0.003195
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - uniform 0.00 100.00 
        beta1 - uniform 0.00 100.00 
        alpha2 - uniform 0.00 100.00 
        beta2 - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 Root (0)
Tree Information
     Trees:                      100
     Taxa:                       372
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	Node01 - P(0,0)	Node01 - P(0,1)	Node01 - P(1,0)	Node01 - P(1,1)	
23000	-226.878768	97	0.403351	0.504679	0.564312	0.496041	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
24000	-221.258782	88	0.205521	1.592227	0.371000	1.554350	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
25000	-220.033128	67	0.138461	2.308007	0.499619	1.374231	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
26000	-222.144883	99	0.260418	1.456458	0.657448	2.246138	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
27000	-222.577886	88	0.238520	0.965310	0.946398	1.503262	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
28000	-221.730073	48	0.233534	1.651813	0.515151	1.708036	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
29000	-222.422032	87	0.336572	1.492220	0.463314	1.279828	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
30000	-220.543400	67	0.246698	1.503429	0.724723	2.130327	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
31000	-219.180449	9	0.195597	0.874142	0.461922	1.321689	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
32000	-222.927290	65	0.199723	1.997170	0.538355	0.699584	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
33000	-222.076216	40	0.300042	1.382352	0.432338	1.317238	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
34000	-221.314423	100	0.193079	1.696808	0.533895	1.095617	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
35000	-219.331605	9	0.187332	1.190887	0.534486	1.403907	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
36000	-225.081318	25	0.282688	3.071916	0.672940	1.233372	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
37000	-223.152816	74	0.187443	1.862569	0.420075	1.026678	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
38000	-221.314627	77	0.285752	1.512698	0.430963	1.521557	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
39000	-221.696900	88	0.313470	1.682711	0.463711	0.820139	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
40000	-225.226728	63	0.236460	1.098214	0.722332	2.017346	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
41000	-220.354310	61	0.198295	1.018320	0.488100	0.975407	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
42000	-221.396607	25	0.159609	0.432863	0.538544	1.446422	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
43000	-217.743222	67	0.218476	0.961187	0.425809	1.544571	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
44000	-219.983678	9	0.191107	1.058841	0.437310	1.732520	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
45000	-221.945611	40	0.128734	0.706733	0.507910	1.409035	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
46000	-220.580310	67	0.372599	0.400951	0.508945	1.143768	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
47000	-220.617901	3	0.336313	1.172361	0.727363	1.401685	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
48000	-219.696390	92	0.226984	0.844868	0.427021	1.311151	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
49000	-219.081646	88	0.178760	0.839770	0.519038	0.978167	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
50000	-223.702802	65	0.189728	0.187009	0.695270	1.111174	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
51000	-222.393066	68	0.233815	0.761846	0.691013	1.319362	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
52000	-223.333336	31	0.129135	0.841755	0.521669	2.023630	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
53000	-218.716062	67	0.168818	1.014124	0.451439	0.820076	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
54000	-220.730077	67	0.177714	2.477143	0.479957	0.905279	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
55000	-225.876952	100	0.120297	2.724942	0.493051	0.660828	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
56000	-221.278273	57	0.303958	0.562867	0.538481	0.873269	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
57000	-223.533614	48	0.134029	0.929493	0.291191	1.243373	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
58000	-224.312016	77	0.347181	0.809767	0.881298	1.655913	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
59000	-220.215747	62	0.208212	0.584653	0.595894	1.382892	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
60000	-219.679668	3	0.191165	0.962168	0.450846	0.803220	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
61000	-218.110145	67	0.229560	0.811145	0.682630	1.531126	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
62000	-225.228155	80	0.089358	2.116452	0.520225	0.677119	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
63000	-218.188836	67	0.305936	0.757807	0.548751	1.198309	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
64000	-218.050250	67	0.281744	1.328691	0.483236	1.368173	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
65000	-220.214083	67	0.094787	1.363297	0.638733	1.295796	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
66000	-219.942914	67	0.206534	2.345356	0.429649	1.368013	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
67000	-222.352633	77	0.182850	2.030532	0.650534	1.010158	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
68000	-220.075822	67	0.169811	0.497411	0.671073	2.066260	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
69000	-220.410323	77	0.232244	0.789698	0.606021	0.929719	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
70000	-219.631935	88	0.220184	1.420018	0.594373	1.230740	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
71000	-222.356645	100	0.266468	0.837679	0.322763	1.374107	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
72000	-223.414444	51	0.249794	1.450406	0.725466	1.399189	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
73000	-221.436525	14	0.262640	0.682993	0.403943	1.206206	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
74000	-222.466591	78	0.124550	1.406946	0.618962	1.583637	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
75000	-219.939630	67	0.286704	1.344352	0.703775	0.650525	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
76000	-220.476279	9	0.248647	0.713935	0.530721	0.693953	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
77000	-224.375666	33	0.364811	1.050471	0.687679	2.321995	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
78000	-220.998447	3	0.135528	1.873587	0.702855	1.423990	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
79000	-222.856402	98	0.144854	0.923039	0.618602	0.831514	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
80000	-219.647495	33	0.237462	0.973642	0.447043	1.366601	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
81000	-223.948795	45	0.210796	1.082176	0.661410	1.427719	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
82000	-221.348324	62	0.269611	1.711189	0.480413	1.068577	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
83000	-225.969297	17	0.208534	1.769790	0.559046	2.240963	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
84000	-221.133981	3	0.201750	2.108626	0.733744	1.327745	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
85000	-217.708298	67	0.215229	1.237981	0.565863	1.553679	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
86000	-220.483818	3	0.177178	1.489085	0.769316	1.537224	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
87000	-217.717904	67	0.256670	1.140509	0.586845	1.167690	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
88000	-219.531972	67	0.119949	1.511611	0.416682	1.523746	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
89000	-222.712531	53	0.223213	1.378010	0.526291	2.107284	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
90000	-217.348895	67	0.198211	0.755225	0.511885	1.246679	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
91000	-220.677538	67	0.293407	2.484293	0.543613	1.170650	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
92000	-222.213759	46	0.167921	0.600159	0.524530	0.613800	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
93000	-221.817089	82	0.211467	1.112422	0.476245	0.790705	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
94000	-222.188478	86	0.175470	0.776575	0.545710	0.906510	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
95000	-221.611517	64	0.197854	0.859909	0.710298	1.432816	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
96000	-221.870534	46	0.110315	1.320411	0.553986	1.118538	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
97000	-231.628095	62	0.367702	1.157175	0.922958	0.063760	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
98000	-218.953382	67	0.243835	1.894749	0.440276	1.301497	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
99000	-220.832064	92	0.158310	1.448103	0.640665	0.791945	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
100000	-220.676768	67	0.093405	1.906106	0.464729	1.497036	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
101000	-220.130725	67	0.339003	0.683647	0.729077	0.918090	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
102000	-225.475014	64	0.271910	1.073121	0.935847	2.035042	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
103000	-226.225468	81	0.392935	3.047604	0.535137	1.152022	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
104000	-218.516714	67	0.294649	1.174350	0.625327	0.981905	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
105000	-222.354441	62	0.323722	0.678704	0.706654	0.873583	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
106000	-221.970459	14	0.232103	1.354311	0.718136	1.491996	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
107000	-220.817865	25	0.271077	0.920543	0.560211	0.818774	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
108000	-222.581625	4	0.293817	0.781075	0.483914	1.751782	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
109000	-217.847071	67	0.230431	1.121207	0.591341	1.647660	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
110000	-219.361218	88	0.253089	0.727092	0.579761	1.562264	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
111000	-220.192195	9	0.217811	1.632423	0.508141	1.022866	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
112000	-222.155561	62	0.248388	1.664825	0.342232	1.237119	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
113000	-221.386702	88	0.260967	0.936960	0.455405	2.135027	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
114000	-220.687466	61	0.284099	1.261903	0.498607	1.130604	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
115000	-218.307579	3	0.217344	0.904016	0.601659	1.438057	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
116000	-220.792919	67	0.332024	0.643248	0.786358	0.825128	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
117000	-217.664593	67	0.269051	0.925831	0.582158	1.319466	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
118000	-222.493675	87	0.229648	1.886579	0.512098	1.780122	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
119000	-218.909178	3	0.257711	0.690282	0.589320	0.999909	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
120000	-220.111183	88	0.165133	1.350051	0.449315	1.430541	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
121000	-222.949293	64	0.271972	0.919898	0.673345	0.543711	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
122000	-219.255461	3	0.185488	0.973770	0.571935	1.948417	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
123000	-221.693864	61	0.256905	0.335347	0.602202	1.495415	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
124000	-221.977529	42	0.189896	1.427501	0.663758	1.106342	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
125000	-220.197246	92	0.209244	0.702310	0.727321	0.767477	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
126000	-219.463580	67	0.249258	1.760442	0.718475	1.127702	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
127000	-222.989946	46	0.196168	2.178346	0.402908	1.566065	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
128000	-220.505787	92	0.171067	1.312250	0.705105	0.944931	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
129000	-227.281769	97	0.226502	1.403943	1.088637	1.382665	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
130000	-222.483002	77	0.166323	1.552060	0.688731	1.956031	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
131000	-218.037081	67	0.279181	1.248490	0.521998	1.088973	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
132000	-219.054371	3	0.187765	0.945800	0.668011	1.688679	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
133000	-223.350507	9	0.189408	0.632409	0.257882	0.988447	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
134000	-219.422419	67	0.273402	1.193760	0.466615	0.690155	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
135000	-223.183484	83	0.137267	0.435112	0.617788	1.308512	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
136000	-221.435512	25	0.211055	1.964044	0.514560	1.212973	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
137000	-224.207508	3	0.281057	3.225597	0.533605	0.896413	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
138000	-218.855760	67	0.222172	0.419395	0.681747	1.035965	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
139000	-220.805453	62	0.251232	0.589152	0.660171	1.502000	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
140000	-226.198765	80	0.264666	2.001100	0.320323	0.635147	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
141000	-224.176082	34	0.167308	0.508706	0.786525	1.715022	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
142000	-222.454967	49	0.213877	2.217611	0.667465	1.471693	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
143000	-217.544040	67	0.205058	1.003244	0.558513	1.584397	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
144000	-218.918140	67	0.214886	0.525777	0.726395	1.566771	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
145000	-222.233058	3	0.417536	1.652178	0.596186	1.042126	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
146000	-219.157926	67	0.141801	0.847518	0.356650	1.219114	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
147000	-223.277500	99	0.273247	1.142369	0.583745	2.554935	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
148000	-221.751316	14	0.234264	1.419645	0.690532	1.299910	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
149000	-218.832699	67	0.204526	1.710074	0.520670	1.753680	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
150000	-219.533079	3	0.278141	1.204573	0.678826	1.614464	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
151000	-219.801156	3	0.306095	0.521009	0.531908	0.993754	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
152000	-218.844555	67	0.263919	0.733178	0.736564	0.993222	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
153000	-219.195803	67	0.189350	1.741720	0.640289	1.723720	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
154000	-221.752597	67	0.228384	0.965637	0.266325	0.844681	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
155000	-218.349384	3	0.201004	0.751347	0.563375	1.612734	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
156000	-223.257825	61	0.242320	1.230836	0.746259	2.251181	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
157000	-219.786589	88	0.201726	0.348702	0.651260	0.971807	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
158000	-221.179658	88	0.345169	1.282935	0.457160	1.486213	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
159000	-220.051579	92	0.279447	0.879150	0.497754	1.581734	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
160000	-222.309579	51	0.224202	1.228169	0.483177	1.329332	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
161000	-220.214116	33	0.299122	0.869636	0.476762	1.448850	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
162000	-221.545238	49	0.262151	1.086803	0.600351	0.610110	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
163000	-223.901583	32	0.172783	2.188424	0.531885	1.810483	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
164000	-220.903776	67	0.282712	1.501711	0.300385	1.691934	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
165000	-222.219444	72	0.258731	1.632255	0.370172	1.461889	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
166000	-218.019286	67	0.216855	1.323809	0.649120	1.252421	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
167000	-219.545399	9	0.236659	1.282826	0.550013	1.502833	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
168000	-223.572153	85	0.210791	0.895422	0.738698	2.050251	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
169000	-218.523413	67	0.269115	0.986710	0.716437	1.137339	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
170000	-223.607637	45	0.205899	0.988068	0.478149	1.119394	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
171000	-223.433101	46	0.184595	1.517824	0.870728	1.694599	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
172000	-224.020439	1	0.369717	1.300880	0.492668	1.171821	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
173000	-217.705384	67	0.183715	0.694223	0.576289	1.090229	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
174000	-222.208024	82	0.161900	1.119203	0.470105	1.759546	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
175000	-220.039045	88	0.227170	0.857875	0.365894	1.337844	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
176000	-220.639940	67	0.385678	0.892948	0.714567	1.459047	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
177000	-223.283960	56	0.246242	0.813699	0.613379	1.077239	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
178000	-223.596386	23	0.141642	1.945031	0.375451	1.564027	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
179000	-222.252843	9	0.108901	0.876411	0.751778	0.972324	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
